provider_code,label,address_line1,address_line2,postcode,latitude,longitude,suggestion_frequency,last_seen_on,suggestion_rank
SS,SS · Ravenscroft Road · CW2 8PJ,Ravenscroft Road,,CW2 8PJ,53.092277,-2.476911,1,2025-10-25,10
SS,SS · 36 Kingsway · WA6 6RU,36 Kingsway,,WA6 6RU,53.292557,-2.723406,1,2025-10-07,11
SS,"SS · WVG Autocare, Causeway Avenue · WA4 6QQ",WVG Autocare,Causeway Avenue,WA4 6QQ,53.380122,-2.585083,1,2025-07-31,12
SS,SS · James Avenue · CH66 4LP,James Avenue,,CH66 4LP,53.272461,-2.938446,1,2025-07-30,13
SS,"SS · Chester Car Rentals Ltd, Unit 2 · CH4 8RW",Chester Car Rentals Ltd,Unit 2,CH4 8RW,53.178617,-2.935829,1,2025-06-05,14
SS,SS · Hartford Way · CH1 4NT,Hartford Way,,CH1 4NT,53.193498,-2.913312,1,2025-06-03,15
SS,SS · Vicars Cross Road · CH3 5NL,Vicars Cross Road,,CH3 5NL,53.193099,-2.856935,1,2025-05-30,16
SS,SS · Walden's Lane,Walden's Lane,,,,,1,2025-05-29,17
SS,SS · Brook Street · CH1 3DU,Brook Street,,CH1 3DU,53.196852,-2.883356,1,2025-05-22,18
SS,SS · 230 Elmwood Avenue · TW13 7QA,230 Elmwood Avenue,,TW13 7QA,51.437660,-0.402964,1,2025-05-09,19
SS,SS · Elmwood Avenue · TW13 7QA,Elmwood Avenue,,TW13 7QA,51.437660,-0.402964,1,2025-05-08,20
SS,"SS · Widnes Shopping Park, Albert Square · WA8 6JW",Widnes Shopping Park,Albert Square,WA8 6JW,53.368530,-2.726693,1,2025-05-08,21
SS,SS · Anglesey Close · CH65 9JH,Anglesey Close,,CH65 9JH,53.261569,-2.897310,1,2025-05-06,22
SS,"SS · Chester Car Rentals Ltd, Unit 2, Dragon Works, Chester Road · CH4 8RW",Chester Car Rentals Ltd,"Unit 2, Dragon Works, Chester Road",CH4 8RW,53.178617,-2.935829,1,2025-03-26,23
SS,SS · 7 Turf Meadow · BB4 8FE,7 Turf Meadow,,BB4 8FE,53.734889,-2.284952,1,2025-03-25,24
SS,SS · Croughton Court · CH66 1RP,Croughton Court,,CH66 1RP,53.292346,-2.922229,1,2025-03-19,25
SS,"SS · Unit 7 HARTFORD WAY, Hartford Way · CH1 4NT",Unit 7 HARTFORD WAY,Hartford Way,CH1 4NT,53.193498,-2.913312,1,2025-02-28,26
SS,SS · Wetherby Way · CH66 4TG,Wetherby Way,,CH66 4TG,53.280637,-2.951449,1,2025-01-28,27
SS,SS · Bebington Road · CH66 4RT,Bebington Road,,CH66 4RT,53.272804,-2.931375,1,2025-01-24,28
SS,SS · Elm Close · CW2 8RU,Elm Close,,CW2 8RU,53.088670,-2.472959,1,2025-01-15,29
SS,SS · 1a Bramley Close · CH66 2XG,1a Bramley Close,,CH66 2XG,53.258620,-2.920963,1,2024-12-30,30
SS,SS · Gladstone Close · CH41 4LZ,Gladstone Close,,CH41 4LZ,53.392398,-3.031580,1,2024-12-23,31
SS,SS · Vale Road · CH65 9AY,Vale Road,,CH65 9AY,53.275586,-2.906422,1,2024-12-23,32
SS,SS · Hurlbetts Drive,Hurlbetts Drive,,,,,1,2024-12-16,33
SS,SS · Hurlbutts Drive,Hurlbutts Drive,,,,,1,2024-12-16,34
SS,SS · 209-211 Bury Road · OL11 4EE,209-211 Bury Road,,OL11 4EE,53.615105,-2.171876,1,2024-12-13,35
SS,SS · Jacks Wood Avenue · CH65 3BT,Jacks Wood Avenue,,CH65 3BT,53.286807,-2.907154,1,2024-12-10,36
SS,SS · Ann Close · CH66 1TA,Ann Close,,CH66 1TA,53.288746,-2.933222,1,2024-12-03,37
SS,SS · 39 Prunus Road · CW1 4HD,39 Prunus Road,,CW1 4HD,53.108687,-2.433191,1,2024-11-27,38
SS,SS · 34 Ditchfield Road,34 Ditchfield Road,,,,,1,2024-11-20,39
SS,SS · Thelwall Lane · WA4 1LJ,Thelwall Lane,,WA4 1LJ,53.381017,-2.561658,1,2024-10-29,40
SS,SS · 20 Cairo Street · L4 3UA,20 Cairo Street,,L4 3UA,53.441382,-2.976641,1,2024-10-23,41
SS,SS · Eaton Road · CW6 0BJ,Eaton Road,,CW6 0BJ,53.154472,-2.665752,1,2024-10-10,42
SS,SS · Hooton Green · CH66 5NE,Hooton Green,,CH66 5NE,53.300087,-2.948430,1,2024-09-30,43
SS,SS · Sutton Way · CH66 3LH,Sutton Way,,CH66 3LH,53.275823,-2.923478,1,2024-09-23,44
SS,"SS · 123 Saughall Road, Blacon",123 Saughall Road,Blacon,,,,1,2024-09-18,45
SS,"SS · Hayfield Farm, Heywood Lane · CW3 0EX","Hayfield Farm, Heywood Lane",,CW3 0EX,52.969650,-2.532738,1,2024-09-11,46
SS,SS · Lucerne Close · CH3 6DL,Lucerne Close,,CH3 6DL,53.177631,-2.859125,1,2024-09-10,47
SS,SS · 50 Columbia Road · CH65 8AL,50 Columbia Road,,CH65 8AL,53.278780,-2.906054,1,2024-08-28,48
SS,SS · 41 Walton Park · L9 1EY,41 Walton Park,,L9 1EY,53.456304,-2.964393,1,2024-08-19,49
SS,"SS · CSCC Ltd, Unit 7 Hartford Way · CH1 4NT",CSCC Ltd,Unit 7 Hartford Way,CH1 4NT,53.193498,-2.913312,1,2024-08-19,50
SS,SS · New Chester Road · CH42 1LE,New Chester Road,,CH42 1LE,53.376318,-3.010357,1,2024-08-14,51
SS,SS · 95 Railton Avenue · CW1 3QH,95 Railton Avenue,,CW1 3QH,53.110592,-2.461832,1,2024-07-25,52
SS,SS · 13 Merecroft Avenue · CH44 4BJ,13 Merecroft Avenue,,CH44 4BJ,53.410608,-3.037044,1,2024-07-24,53
SS,"SS · Raw Precision, Unit 10 Moss Lane Business Centre · CW11 3YX",Raw Precision,Unit 10 Moss Lane Business Centre,CW11 3YX,53.145281,-2.394507,1,2024-07-05,54
SS,SS · 18 Vicarage Close · LL11 4YX,18 Vicarage Close,,LL11 4YX,53.074366,-3.029738,1,2024-06-18,55
STALLION,STALLION · 268 Old Bedford Road · LU2 7EQ,268 Old Bedford Road,,LU2 7EQ,51.898688,-0.415532,1,2025-11-21,1
STALLION,STALLION · 132 First Avenue · E12 6AJ,132 First Avenue,,E12 6AJ,51.548933,0.052527,1,2025-11-20,2
STALLION,STALLION · Arrow Close · LU3 3LR,Arrow Close,,LU3 3LR,51.912548,-0.455723,1,2025-10-27,3
STALLION,STALLION · Lilford Road · SE5 9HX,Lilford Road,,SE5 9HX,51.470365,-0.104579,1,2025-04-09,4
STALLION,STALLION · 59 Gatehill Gardens · LU3 4EZ,59 Gatehill Gardens,,LU3 4EZ,51.926349,-0.432502,1,2025-04-02,5
SUSSEX,SUSSEX · St Annes Crescent · BN7 1EU,St Annes Crescent,,BN7 1EU,50.870188,-0.005091,1,2025-02-12,1
SUSSEX,SUSSEX · St Annes Crescent · BN7 1UE,St Annes Crescent,,BN7 1UE,50.871785,0.000890,1,2025-01-17,2
SWAN,SWAN · Kenilworth Road · LU1 1DQ,Kenilworth Road,,LU1 1DQ,51.884513,-0.429354,29,2026-04-22,1
SWAN,"SWAN · Claims Specialists, Kenilworth Road · LU1 1DQ",Claims Specialists,Kenilworth Road,LU1 1DQ,51.884513,-0.429354,12,2026-05-18,2
SWAN,"SWAN · Claim Specialists, Kenilworth Road · LU1 1DQ",Claim Specialists,Kenilworth Road,LU1 1DQ,51.884513,-0.429354,9,2026-06-11,3
SWAN,"SWAN · Accident Specialists, Priestley Way · RH10 9NT",Accident Specialists,Priestley Way,RH10 9NT,51.137643,-0.168953,3,2025-09-10,4
SWAN,SWAN · Priestley Way · RH10 9NT,Priestley Way,,RH10 9NT,51.137643,-0.168953,3,2025-07-08,5
SWAN,SWAN · Portland Commercial Estate · IG11 0TW,Portland Commercial Estate,,IG11 0TW,51.530470,0.123787,1,2026-06-18,6
SWAN,"SWAN · JSM Contract Salvage Ltd, Unit 13 Pimhole Road · BL9 7ET",JSM Contract Salvage Ltd,Unit 13 Pimhole Road,BL9 7ET,53.589530,-2.282354,1,2026-06-17,7
SWAN,SWAN · 143 Gigg Lane · BL9 9JD,143 Gigg Lane,,BL9 9JD,53.582799,-2.289409,1,2026-06-15,8
SWAN,SWAN · Killinghall Drive · BD2 4RU,Killinghall Drive,,BD2 4RU,53.805088,-1.731174,1,2026-06-11,9
SWAN,SWAN · 62 Linden Road · LU4 9QZ,62 Linden Road,,LU4 9QZ,51.902027,-0.457712,1,2026-06-10,10
SWAN,SWAN · Vestry Close · LU1 1AR,Vestry Close,,LU1 1AR,51.880647,-0.424637,1,2026-05-22,11
SWAN,SWAN · Ouseley Close · LU4 9GD,Ouseley Close,,LU4 9GD,51.899430,-0.465447,1,2026-05-18,12
SWAN,SWAN · Alpha Grove · E14 9AW,Alpha Grove,,E14 9AW,51.500076,-0.021278,1,2026-04-28,13
SWAN,SWAN · Poynters Road · LU4 0LA,Poynters Road,,LU4 0LA,51.892618,-0.487231,1,2026-04-16,14
SWAN,SWAN · 20 Vestry Close · LU1 1AR,20 Vestry Close,,LU1 1AR,51.880647,-0.424637,1,2026-03-24,15
SWAN,SWAN · 167A Dunstable Road · LU1 1BW,167A Dunstable Road,,LU1 1BW,51.884263,-0.427402,1,2026-03-06,16
SWAN,SWAN · 59 Gatehill Gardens · LU3 4EZ,59 Gatehill Gardens,,LU3 4EZ,51.926349,-0.432502,1,2026-03-05,17
SWAN,SWAN · Holgate Drive · LU4 0XB,Holgate Drive,,LU4 0XB,51.899320,-0.477732,1,2026-02-18,18
SWAN,SWAN · Arran Close · HP3 8TQ,Arran Close,,HP3 8TQ,51.743070,-0.436048,1,2026-02-17,19
SWAN,SWAN · Warstones Road · WV4 4LR,Warstones Road,,WV4 4LR,52.565669,-2.165993,1,2026-02-17,20
SWAN,SWAN · Beech Road · LU1 1DW,Beech Road,,LU1 1DW,51.885150,-0.430538,1,2026-02-09,21
SWAN,SWAN · Maple Road · UB4 9NE,Maple Road,,UB4 9NE,51.530638,-0.391553,1,2026-02-03,22
SWAN,SWAN · 1A Hazelbury Crescent · LU1 1DF,1A Hazelbury Crescent,,LU1 1DF,51.882856,-0.427102,1,2026-01-23,23
SWAN,SWAN · 72 Abbotswood Road · LU2 0LT,72 Abbotswood Road,,LU2 0LT,51.885859,-0.400421,1,2026-01-21,24
SWAN,SWAN · 6 Selbourne Road · LU4 8LP,6 Selbourne Road,,LU4 8LP,51.889383,-0.433108,1,2026-01-20,25
SWAN,SWAN · Dallow Road · LU1 1NF,Dallow Road,,LU1 1NF,51.882095,-0.432780,1,2025-12-23,26
SWAN,SWAN · 222 Beadlemead · MK6 4HT,222 Beadlemead,,MK6 4HT,52.019746,-0.728879,1,2025-12-12,27
SWAN,SWAN · Wedgwood Court · SG1 4QR,Wedgwood Court,,SG1 4QR,51.927333,-0.168147,1,2025-11-27,28
SWAN,SWAN · 83 Hazelbury Crescent · LU1 1DG,83 Hazelbury Crescent,,LU1 1DG,51.883214,-0.428978,1,2025-11-21,29
SWAN,SWAN · Kingsdown Avenue · LU2 7BU,Kingsdown Avenue,,LU2 7BU,51.904211,-0.419712,1,2025-11-14,30
SWAN,SWAN · 169 Poynters Road · LU5 4SQ,169 Poynters Road,,LU5 4SQ,51.894078,-0.491745,1,2025-11-11,31
SWAN,SWAN · 30 Alexandra drive · LU3 1HE,30 Alexandra drive,,LU3 1HE,51.891428,-0.423984,1,2025-10-24,32
SWAN,"SWAN · Claims Specialists, 167a Dunstable Road · LU1 1BW",Claims Specialists,167a Dunstable Road,LU1 1BW,51.884263,-0.427402,1,2025-10-13,33
SWAN,SWAN · 99 Blundell Road · LU3 1SG,99 Blundell Road,,LU3 1SG,51.900234,-0.443820,1,2025-10-10,34
SWAN,SWAN · Birdsfoot Lane · LU3 2DG,Birdsfoot Lane,,LU3 2DG,51.914968,-0.428639,1,2025-10-10,35
SWAN,SWAN · Douglas Road · LU4 8EB,Douglas Road,,LU4 8EB,51.892422,-0.445311,1,2025-10-06,36
SWAN,SWAN · 363 Dunstable Road · LU4 8BY,363 Dunstable Road,,LU4 8BY,51.889730,-0.441597,1,2025-10-03,37
SWAN,"SWAN · 13 Pimhole Road, Bury · BL9 7ET",13 Pimhole Road,Bury,BL9 7ET,53.589530,-2.282354,1,2025-09-24,38
SWAN,SWAN · Vale Park Industrial Estate · M8 0GF,Vale Park Industrial Estate,,M8 0GF,53.507986,-2.223731,1,2025-09-24,39
SWAN,SWAN · Brighton Road · RH10 6AE,Brighton Road,,RH10 6AE,51.111162,-0.191087,1,2025-09-17,40
SWAN,SWAN · Barons Court · IG1 1QN,Barons Court,,IG1 1QN,51.561099,0.084757,1,2025-09-05,41
SWAN,SWAN · Hyssop Close · B7 4PY,Hyssop Close,,B7 4PY,52.491268,-1.878005,1,2025-09-01,42
SWAN,SWAN · Keble Close · SO53 3AN,Keble Close,,SO53 3AN,50.977858,-1.387117,1,2025-08-19,43
SWAN,SWAN · Washwood Heath Road · B8 1RS,Washwood Heath Road,,B8 1RS,52.492504,-1.857677,1,2025-08-01,44
SWAN,SWAN · Dunstable Road · LU4 8BY,Dunstable Road,,LU4 8BY,51.889730,-0.441597,1,2025-07-29,45
SWAN,SWAN · Storage Yard · LU4 9BN,Storage Yard,,LU4 9BN,51.896745,-0.453315,1,2025-07-25,46
SWAN,SWAN · 46a Grange Road · PE3 9DU,46a Grange Road,,PE3 9DU,52.581214,-0.260777,1,2025-07-04,47
SWAN,SWAN · Stuart Road · NW6 5LS,Stuart Road,,NW6 5LS,51.529218,-0.196122,1,2025-07-01,48
SWAN,SWAN · Landrace Road · LU4 0SW,Landrace Road,,LU4 0SW,51.901948,-0.497499,1,2025-06-19,49
SWAN,SWAN · 38 Williton Road · LU2 9EJ,38 Williton Road,,LU2 9EJ,51.890973,-0.388440,1,2025-06-12,50
SWAN,SWAN · South Cross Street · BL9 0RS,South Cross Street,,BL9 0RS,53.590450,-2.288675,1,2025-06-11,51
SWAN,"SWAN · Towerhill MOT Centre, Tower Hill · B42 1LG",Towerhill MOT Centre,Tower Hill,B42 1LG,52.533639,-1.920065,1,2025-06-06,52
SWAN,SWAN · Max Motors,Max Motors,,,,,1,2025-06-03,53
SWAN,SWAN · Beechwood Road · LU4 9RA,Beechwood Road,,LU4 9RA,51.899534,-0.458248,1,2025-05-30,54
SWAN,SWAN · Crouch Gardens · SG9 9FL,Crouch Gardens,,SG9 9FL,51.938919,-0.015322,1,2025-05-28,55
SWAN,SWAN · Tong Road · LS12 4NA,Tong Road,,LS12 4NA,53.793492,-1.593153,1,2025-05-20,56
SWAN,SWAN · 45 Charlwood Road · LU4 0BT,45 Charlwood Road,,LU4 0BT,51.890041,-0.477044,1,2025-05-19,57
SWAN,SWAN · Dallow Road · LU1 1TF,Dallow Road,,LU1 1TF,51.883006,-0.441728,1,2025-05-15,58
SWAN,SWAN · Abington Avenue · NN1 4PB,Abington Avenue,,NN1 4PB,52.247856,-0.877250,1,2025-05-12,59
SWAN,SWAN · 27 Ruskin Avenue · TS5 8PJ,27 Ruskin Avenue,,TS5 8PJ,54.545373,-1.259601,1,2025-05-01,60
SWAN,SWAN · Maryport Road · LU4 8EA,Maryport Road,,LU4 8EA,51.893860,-0.444520,1,2025-04-24,61
SWAN,SWAN · Ely Way · LU4 9QN,Ely Way,,LU4 9QN,51.901056,-0.466016,1,2025-04-22,62
SWAN,SWAN · 8 Nine Elms Close · TW14 9XL,8 Nine Elms Close,,TW14 9XL,51.447244,-0.421453,1,2025-04-11,63
SWAN,"SWAN · Glen Transport Services Ltd, Leighton Road · LU7 9HR",Glen Transport Services Ltd,Leighton Road,LU7 9HR,51.909765,-0.619575,1,2025-04-07,64
SWAN,SWAN · 70 Ashburnham Road · LU1 1JS,70 Ashburnham Road,,LU1 1JS,51.879689,-0.430322,1,2025-03-03,65
SWAN,SWAN · 35 Icknield Way · LU3 2BT,35 Icknield Way,,LU3 2BT,51.919823,-0.429952,1,2025-02-14,66
SWAN,SWAN · Westmorland Avenue · LU3 2PU,Westmorland Avenue,,LU3 2PU,51.905352,-0.444617,1,2025-02-14,67
SWAN,SWAN · Tenby Drive · LU4 9BN,Tenby Drive,,LU4 9BN,51.896745,-0.453315,1,2025-01-31,68
SWAN,"SWAN · Claims Specialist, Kenilworth Road · LU1 1DQ",Claims Specialist,Kenilworth Road,LU1 1DQ,51.884513,-0.429354,1,2025-01-21,69
SWAN,SWAN · West Hill Road · LU1 3LZ,West Hill Road,,LU1 3LZ,51.868505,-0.413702,1,2025-01-13,70
SWAN,SWAN · 16 Maldon Road · SM6 8BQ,16 Maldon Road,,SM6 8BQ,51.364465,-0.149595,1,2025-01-10,71
SWAN,SWAN · Sherwood Road · LU4 8LQ,Sherwood Road,,LU4 8LQ,51.892896,-0.441051,1,2024-12-20,72
SWAN,SWAN · 52 Bradley Road · LU4 8SL,52 Bradley Road,,LU4 8SL,51.888590,-0.462271,1,2024-12-03,73
SWAN,"SWAN · Rock Tyres, Alam Roack Road",Rock Tyres,Alam Roack Road,,,,1,2024-11-22,74
SWAN,SWAN · Jasmine Road · LU3 3EZ,Jasmine Road,,LU3 3EZ,51.915102,-0.471644,1,2024-11-21,75
SWAN,SWAN · River Way · LU3 2SE,River Way,,LU3 2SE,51.906702,-0.454921,1,2024-11-15,76
SWAN,SWAN · 121 Runley Road · LU1 1TX,121 Runley Road,,LU1 1TX,51.881521,-0.450497,1,2024-11-14,77
SWAN,SWAN · Brompton Close · LU3 3QS,Brompton Close,,LU3 3QS,51.918561,-0.447388,1,2024-10-29,78
SWAN,SWAN · 60 Frederick Place · SE18 7BH,60 Frederick Place,,SE18 7BH,51.485308,0.070986,1,2024-10-28,79
SWAN,SWAN · Ifield Wood · RH11 0LE,Ifield Wood,,RH11 0LE,51.127848,-0.233166,1,2024-10-24,80
SWAN,"SWAN · Total Energies, 338 -358 Witton Road · B6 6PD",Total Energies,338 -358 Witton Road,B6 6PD,52.510177,-1.889342,1,2024-10-17,81
SWAN,SWAN · Ashburnham Road · LU1 1JR,Ashburnham Road,,LU1 1JR,51.879548,-0.429222,1,2024-09-27,82
SWAN,SWAN · Overstone Road · LU4 8QY,Overstone Road,,LU4 8QY,51.890514,-0.464995,1,2024-09-27,83
SWAN,SWAN · Grainger Close · DY4 0LX,Grainger Close,,DY4 0LX,52.533858,-2.036025,1,2024-09-09,84
TAHA,"TAHA · Taha Motors Ltd, 81 Staines Road",Taha Motors Ltd,81 Staines Road,,,,1,2025-09-09,1
TEN,"TEN · Unit 2 Greenbrook Works, Lower House Lane · BB12 6ND",Unit 2 Greenbrook Works,Lower House Lane,BB12 6ND,,,7,2026-06-16,1
TEN,"TEN · Unit 2, Greenbrook Works · BB12 6ND","Unit 2, Greenbrook Works",,BB12 6ND,,,3,2026-05-19,2
TEN,TEN · Widow Hill Road · BB10 2TN,Widow Hill Road,,BB10 2TN,53.805474,-2.209374,2,2025-04-22,3
TEN,"TEN · Navigate Motors, Unit 2 · BB12 6ND",Navigate Motors,Unit 2,BB12 6ND,,,1,2026-06-19,4
TEN,"TEN · Navigate Motors, Unit 2, Greenbrook Works · BB12 6ND",Navigate Motors,"Unit 2, Greenbrook Works",BB12 6ND,,,1,2026-06-19,5
TEN,TEN · Lowerhouse Lane · BB12 6ND,Lowerhouse Lane,,BB12 6ND,,,1,2026-04-02,6
TEN,"TEN · Unit 2, Lowerhouse Lane · BB12 6ND",Unit 2,Lowerhouse Lane,BB12 6ND,,,1,2026-03-09,7
TEN,"TEN · Navigate Motors Ltd, The Courtyard · BB11 3JQ",Navigate Motors Ltd,The Courtyard,BB11 3JQ,53.784141,-2.231683,1,2026-01-26,8
TEN,TEN · Massey Street · BL9 6BY,Massey Street,,BL9 6BY,53.599530,-2.280426,1,2025-12-30,9
TEN,TEN · 93 Church Street · BB11 2RS,93 Church Street,,BB11 2RS,53.793051,-2.239110,1,2025-12-22,10
TEN,TEN · Springfield Road · BB11 3JQ,Springfield Road,,BB11 3JQ,53.784141,-2.231683,1,2025-07-28,11
TEN,TEN · Grasmere Drive · BL9 9GA,Grasmere Drive,,BL9 9GA,53.580257,-2.284921,1,2025-02-24,12
TEN,"TEN · Frontier Business Park, Blackburn Road · BB1 4AU",Frontier Business Park,Blackburn Road,BB1 4AU,53.757935,-2.441894,1,2025-02-12,13
TEN,TEN · Heather Bank · BB11 5LA,Heather Bank,,BB11 5LA,53.782547,-2.267581,1,2025-01-17,14
TEN,TEN · New Street · BB8 8DS,New Street,,BB8 8DS,53.851178,-2.187789,1,2024-11-08,15
TEN,TEN · 16 Arthur Street · BB9 9TP,16 Arthur Street,,BB9 9TP,53.837849,-2.209156,1,2024-10-24,16
TEN,TEN · Burdett Street · BB11 5AG,Burdett Street,,BB11 5AG,53.788038,-2.264003,1,2024-10-18,17
TEN,TEN · Padholme Road · PE1 5EN,Padholme Road,,PE1 5EN,52.578816,-0.229997,1,2024-09-23,18
TEN,"TEN · R.C. Edley, Scotter Road South · DN17 2BT",R.C. Edley,Scotter Road South,DN17 2BT,53.549759,-0.678919,1,2024-09-18,19
TEN,"TEN · Nav-igate Motors Ltd, The Courtyard, 1A Springfield Road · BB11 3JQ","Nav-igate Motors Ltd, The Courtyard",1A Springfield Road,BB11 3JQ,53.784141,-2.231683,1,2024-09-10,20
TEN,"TEN · Widowhill Cars, Unit 2 Widow Hill Road · BB10 2TN",Widowhill Cars,Unit 2 Widow Hill Road,BB10 2TN,53.805474,-2.209374,1,2024-08-30,21
TEN,"TEN · Nav-igate Motors Ltd, Springfield Road · BB11 3JQ",Nav-igate Motors Ltd,Springfield Road,BB11 3JQ,53.784141,-2.231683,1,2024-08-23,22
TEN,"TEN · Victoria Park and Garden Car Park, Carr Road · BB9 7SS",Victoria Park and Garden Car Park,Carr Road,BB9 7SS,53.838537,-2.221453,1,2024-07-05,23
TP,TP · Windermere Road · SK1 4NW,Windermere Road,,SK1 4NW,53.399514,-2.141332,2,2025-09-22,1
TP,TP · Devonshire Street North · M12 6JH,Devonshire Street North,,M12 6JH,53.470728,-2.214271,2,2025-06-11,2
TP,TP · Cavell Road · N17 7BJ,Cavell Road,,N17 7BJ,51.604240,-0.085349,2,2025-06-05,3
TP,TP · 224 Appleton Avenue · B43 5QD,224 Appleton Avenue,,B43 5QD,52.538485,-1.936790,2,2024-06-21,4
TP,TP · Mastmaker Road · E14 9WX,Mastmaker Road,,E14 9WX,51.499331,-0.020820,1,2025-12-17,5
TP,"TP · Flat 8, 150-164 Lozells Road · B19 2SX","Flat 8, 150-164 Lozells Road",,B19 2SX,52.502813,-1.909454,1,2025-10-30,6
TP,TP · Fern Street · E3 3PR,Fern Street,,E3 3PR,51.520983,-0.022807,1,2025-09-04,7
TP,TP · Leighton Road · NW5 2QN,Leighton Road,,NW5 2QN,51.550428,-0.135524,1,2025-08-13,8
TP,TP · Wellington Road · E7 9BP,Wellington Road,,E7 9BP,51.551467,0.017417,1,2025-02-17,9
TP,TP · 36 Cavell Road · N17 7BJ,36 Cavell Road,,N17 7BJ,51.604240,-0.085349,1,2025-02-04,10
TP,"TP · Bigland Motors, Martha Street · E1 2PG",Bigland Motors,Martha Street,E1 2PG,51.511910,-0.055671,1,2025-01-03,11
TP,TP · 134 Tideswell Road · B42 2DS,134 Tideswell Road,,B42 2DS,52.534548,-1.909890,1,2024-12-20,12
TP,TP · 73 Didsbury Road · SK4 2BA,73 Didsbury Road,,SK4 2BA,53.410586,-2.182151,1,2024-10-24,13
TP,TP · 219 Thornbridge Avenue · B42 2AQ,219 Thornbridge Avenue,,B42 2AQ,52.534953,-1.899481,1,2024-09-27,14
TP,TP · Beeches Road · CM1 2SA,Beeches Road,,CM1 2SA,51.733608,0.446200,1,2024-09-25,15
TP,TP · 106 Dorrington Road · B42 1QT,106 Dorrington Road,,B42 1QT,52.529225,-1.920574,1,2024-09-04,16
TP,TP · 199 Perry Vale · SE23 2JF,199 Perry Vale,,SE23 2JF,51.435469,-0.043625,1,2024-08-23,17
VIG,VIG · Brewery Street · B6 4JB,Brewery Street,,B6 4JB,52.490141,-1.893148,1,2026-06-19,1
WALKER,WALKER · Yard 1 Lower Globe Street · BD8 8JW,Yard 1 Lower Globe Street,,BD8 8JW,53.798797,-1.770429,1,2025-11-24,1
WIL,WIL · 9 Brindley Road · WA9 4HY,9 Brindley Road,,WA9 4HY,53.428840,-2.700509,1,2026-03-24,1
WIL,WIL · Bullens Lane · L40 9RR,Bullens Lane,,L40 9RR,53.611076,-2.938986,1,2026-02-11,2
WIL,WIL · Brindley Road · WA9 4HY,Brindley Road,,WA9 4HY,53.428840,-2.700509,1,2026-01-21,3
WIL,WIL · Unit 29 Brindley Road · WA9 4HY,Unit 29 Brindley Road,,WA9 4HY,53.428840,-2.700509,1,2025-05-02,4
WIL,WIL · Hanson Road · L9 7BP,Hanson Road,,L9 7BP,53.457747,-2.944605,1,2024-09-09,5
WLS,"WLS · Unit 3A, Tat Bank Road · B69 4NB",Unit 3A,Tat Bank Road,B69 4NB,52.494901,-2.003750,2,2026-01-26,1
WLS,WLS · 20 Belvidere Gardens · B11 4NU,20 Belvidere Gardens,,B11 4NU,52.452312,-1.867532,2,2026-01-07,2
WLS,WLS · 38 Lavendon Road · B42 1QG,38 Lavendon Road,,B42 1QG,52.528352,-1.919971,2,2025-10-13,3
WLS,"WLS · Imperial House, Moorfield Road · WV2 4QT",Imperial House,Moorfield Road,WV2 4QT,52.571706,-2.134219,2,2024-10-16,4
WLS,WLS · Sweetman Street · WV6 0AZ,Sweetman Street,,WV6 0AZ,52.593337,-2.147823,1,2026-05-27,5
WLS,WLS · 27 Barcroft Road · WV2 3AT,27 Barcroft Road,,WV2 3AT,52.572011,-2.126636,1,2026-05-26,6
WLS,WLS · Loudon Grove · L8 8AT,Loudon Grove,,L8 8AT,53.391080,-2.959008,1,2026-05-15,7
WLS,"WLS · Euro Auto Solutions, 10 Moorfield Road · WV2 4XA",Euro Auto Solutions,10 Moorfield Road,WV2 4XA,52.571959,-2.133231,1,2026-04-30,8
WLS,"WLS · Euro Auto Solutions, 10 Moorfields Road · WV2 4XA",Euro Auto Solutions,10 Moorfields Road,WV2 4XA,52.571959,-2.133231,1,2026-04-30,9
WLS,WLS · 11 Howard Walk · CV34 6ND,11 Howard Walk,,CV34 6ND,52.282287,-1.551247,1,2026-01-09,10
WLS,"WLS · 20 Oatfiled court, Hamstead Road · B43 5BW","20 Oatfiled court, Hamstead Road",,B43 5BW,52.542970,-1.952679,1,2026-01-07,11
WLS,WLS · 11 Red Shank Road · WS3 1DT,11 Red Shank Road,,WS3 1DT,52.608567,-1.979720,1,2025-12-09,12
WLS,WLS · Tat Bank Road,Tat Bank Road,,,,,1,2025-10-13,13
WLS,WLS · 2 Kiniths Crescent · B71 4BX,2 Kiniths Crescent,,B71 4BX,52.526140,-1.984504,1,2025-10-06,14
WLS,WLS · Trevanie Avenue · B32 1EX,Trevanie Avenue,,B32 1EX,52.462267,-1.999479,1,2025-06-27,15
WLS,WLS · 80 Monmouth Road · B67 5EE,80 Monmouth Road,,B67 5EE,52.468244,-1.981491,1,2025-06-10,16
WLS,WLS · Corbyns Hall Road · DY5 4RA,Corbyns Hall Road,,DY5 4RA,52.499596,-2.135178,1,2025-04-24,17
WLS,WLS · 34 Stonor Road · B28 0QR,34 Stonor Road,,B28 0QR,52.418758,-1.835430,1,2025-04-17,18
WLS,WLS · Bills Lane · B90 2NR,Bills Lane,,B90 2NR,52.405218,-1.828292,1,2025-03-20,19
WLS,WLS · Bricknell Avenue · HU5 4QE,Bricknell Avenue,,HU5 4QE,53.769345,-0.390368,1,2025-03-06,20
WLS,WLS · 3 Barrows Road · B11 1PP,3 Barrows Road,,B11 1PP,52.460868,-1.864533,1,2025-03-04,21
